set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
8.0,5.75,2.348,0.368,-0.279,157.5,0.03374093613385145,0.002486615,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,172.5,0.034210513779800875,0.002434442,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,187.5,0.0354825207935213,0.0028472971,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,202.5,0.035633996062230125,0.002894339,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,217.5,0.034479467538563464,0.0025862246,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,232.5,0.03475714165476136,0.0025262185,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,247.5,0.042843031999099154,0.0030751082,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,262.5,0.04842076659462082,0.003170108,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,277.5,0.052336528100163336,0.0037207108,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,292.5,0.05573901973322179,0.0041260337,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,307.5,0.085628337609189,0.005019993,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,322.5,0.09358150286099136,0.0065395776,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,337.5,0.10714997305518167,0.008371729,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
8.0,5.75,2.348,0.368,-0.279,352.5,0.11146797283434359,0.010171142,2.2003268026368357,-0.6874563329959562,-0.3063910615414027,0.022885812430075064
9.0,5.75,2.36,0.371,-0.325,7.5,0.12372768118517002,0.012543788,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,22.5,0.08931439004245872,0.0101395445,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,37.5,0.09082740548822885,0.008216945,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,52.5,0.06673423113491997,0.0062211156,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,67.5,0.04858206235149592,0.004592899,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,82.5,0.044579674376678625,0.0041105007,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,97.5,0.035884125888408246,0.0034474065,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,112.5,0.0354849138346219,0.002816923,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,127.5,0.03473150427776844,0.0026885734,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,142.5,0.03044863698269285,0.0025559897,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,157.5,0.022309145355089606,0.0026279143,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,172.5,0.030813913292806406,0.0025632007,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,187.5,0.026527899873285535,0.0027083543,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,202.5,0.027304543429977554,0.0023358313,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,217.5,0.027356453386440785,0.0027165497,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,232.5,0.02929070990143656,0.0025205186,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,247.5,0.03412286412954899,0.0030974403,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,262.5,0.0418552887133742,0.003379855,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,277.5,0.051659348149448954,0.0035623445,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,292.5,0.052844331260483206,0.0042862725,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,307.5,0.06690362643894417,0.005486829,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,322.5,0.08315761054012206,0.0066084834,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,337.5,0.10992134956949104,0.010287994,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
9.0,5.75,2.36,0.371,-0.325,352.5,0.12491029270157299,0.013516601,2.162293305422238,-0.7138902320533715,-0.2687487893150413,0.02079261331222909
10.0,5.75,2.375,0.373,-0.372,7.5,0.10068869224168332,0.018414857,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,22.5,0.1037938942101723,0.013165913,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,37.5,0.06399766023163936,0.0089679705,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,52.5,0.061393487302523586,0.0058810725,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,67.5,0.04448042450552241,0.004766672,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,82.5,0.038124988094352316,0.0040706345,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,97.5,0.03470760875611917,0.0035124125,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,112.5,0.025995206582792824,0.0032139618,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,127.5,0.028832120870627184,0.0027894627,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,142.5,0.022782800786603517,0.002727408,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,157.5,0.02203361618801109,0.0030070131,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,172.5,0.019220314986003535,0.0034278827,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,187.5,0.02302317080524454,0.003109979,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,202.5,0.023784132014492476,0.002688934,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,217.5,0.02592256435360961,0.0028619033,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,232.5,0.026290091991652064,0.0024225288,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,247.5,0.029285104734177458,0.0030641842,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,262.5,0.032864525448470704,0.0034461159,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,277.5,0.03506550400679101,0.003639422,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,292.5,0.04080357408531718,0.004333543,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,307.5,0.061120440753068786,0.0060216743,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,322.5,0.07545908657423847,0.007921879,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,337.5,0.08669195753240289,0.013277568,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
10.0,5.75,2.375,0.373,-0.372,352.5,0.11156811832540744,0.020862555,2.1349995219417184,-0.7353024725940277,-0.22944836681294367,0.01865259817311163
11.0,5.75,2.012,0.378,-0.192,7.5,0.09311868069571641,0.01174198,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,22.5,0.09396912333963123,0.010543881,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,37.5,0.08430629754146886,0.011666897,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,52.5,0.08368044349381946,0.011330191,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,67.5,0.07294190433660182,0.00959046,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,82.5,0.08070286792372575,0.009291058,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,97.5,0.061224915790590306,0.008035649,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,112.5,0.06613669545486807,0.007322446,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,127.5,0.053401130370344115,0.00686345,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,142.5,0.057479113298338935,0.0074633514,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,157.5,0.04351318873224256,0.00754071,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,172.5,0.04836738633516475,0.0069425353,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,187.5,0.04943886065599924,0.007078784,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,202.5,0.05221221985336715,0.0071385866,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,217.5,0.05450486422511393,0.0066942065,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,232.5,0.054578479539604534,0.007891941,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,247.5,0.041870399207889875,0.008333801,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,262.5,0.06351557412780198,0.00837818,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,277.5,0.060447628600866256,0.009573976,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,292.5,0.08421605714769045,0.009879131,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,307.5,0.07876293015933869,0.010289472,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,322.5,0.10594978075288747,0.010451347,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,337.5,0.11422577817176363,0.010983652,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
11.0,5.75,2.012,0.378,-0.192,352.5,0.09307683257419354,0.01094374,2.102528985652817,-0.6801793722974969,-0.37054650042931503,0.026013921535870843
12.0,5.75,2.054,0.392,-0.233,7.5,0.100030119805052,0.0072922097,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,22.5,0.08570236894498386,0.0068418607,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,37.5,0.07126837704086046,0.0066180704,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,52.5,0.061490884712104794,0.0055869156,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,67.5,0.06414245216804997,0.005529508,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,82.5,0.05415354144362169,0.0048231394,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,97.5,0.04850492192817562,0.005084624,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,112.5,0.04053795367493401,0.004312499,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,127.5,0.04226355509772379,0.0042792964,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,142.5,0.041193008794640676,0.004145163,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,157.5,0.03716883358515824,0.0037758858,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,172.5,0.033656670130359626,0.0038305754,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,187.5,0.034761098031161564,0.0038449091,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,202.5,0.04315552217539731,0.0035260022,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,217.5,0.04545973537773814,0.003998791,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,232.5,0.04026228581205431,0.00468044,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,247.5,0.05240392344014408,0.0046086186,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,262.5,0.04988074439276301,0.0048622554,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,277.5,0.05908912180608869,0.005587979,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,292.5,0.055518450580382926,0.005555959,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,307.5,0.07158051470454715,0.006446274,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,322.5,0.09044594476181399,0.0063595017,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,337.5,0.07165933845423257,0.0068898583,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
12.0,5.75,2.054,0.392,-0.233,352.5,0.09531240976267207,0.0072922073,1.9453881416369094,-0.7457981728866997,-0.3376165090628799,0.024122536409210943
13.0,5.75,2.074,0.398,-0.279,7.5,0.09620531911635953,0.008214616,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,22.5,0.08595044480884047,0.008283262,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,37.5,0.06080556217411481,0.006844214,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,52.5,0.06709068291820841,0.006271866,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,67.5,0.05249539688751201,0.005660044,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,82.5,0.046518935035908475,0.0053073145,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,97.5,0.04071115970133938,0.0044182055,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,112.5,0.03298408207884273,0.0038990548,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,127.5,0.034345456738051984,0.0039692316,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,142.5,0.03332801316143044,0.0037362203,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,157.5,0.021744376670516073,0.0034419212,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,172.5,0.03131924846864194,0.003395711,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,187.5,0.03672936032763841,0.0035018562,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,202.5,0.0315086801075248,0.0037266891,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,217.5,0.0380135528430554,0.0032496154,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,232.5,0.04121571897618549,0.004244636,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,247.5,0.03962879996089336,0.0042201877,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,262.5,0.041613244042603255,0.0044918205,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,277.5,0.04396855192023828,0.004537276,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,292.5,0.05342120856194863,0.0057786303,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
13.0,5.75,2.074,0.398,-0.279,307.5,0.06502233732390693,0.0063510323,1.8844832230771502,-0.7806901815723821,-0.3013247086474131,0.022232067450483922
